filename,description
video831.wav,a man is rapping while music is playing in the background
video8310.wav,a group of people are shouting and yelling
video8311.wav,a woman is giving a speech over a tannoy system
video8312.wav,a person is playing a musical instrument while a man is speaking in the background
video8313.wav,a woman is speaking while music is playing in the background
video8314.wav,music is playing and a person is singing
video8315.wav,a man is speaking while another person is talking in the background
video8316.wav,a man is speaking while a bird is chirping in the background
video8317.wav,a woman is giving a speech while music plays in the background
video8318.wav,a group of people are laughing and talking while music plays in the background
video8319.wav,a man is speaking while music is playing in the background
video832.wav,a woman is speaking while music is playing in the background
video8320.wav,a woman is speaking while music is playing in the background
video8321.wav,a man is speaking while he is breathing in the background
video8322.wav,music is playing while people are talking and a cat is meowing
video8323.wav,a person is whistling a song while playing music
video8324.wav,music is playing and a man is singing
video8325.wav,a piano is playing a song in a beautiful melody
video8326.wav,music is playing in the background while a person is walking
video8327.wav,music is playing and a person is singing in the background
video8328.wav,a man is speaking while a car is driving in the background
video8329.wav,a woman is speaking while a man is talking in the background
video8330.wav,a woman is speaking while music is playing in the background
video8332.wav,music is playing and a person is singing in the background
video8333.wav,a woman is speaking while music is playing in the background
video8334.wav,a man is singing a song with a stringed instrument
video8335.wav,the rain is pouring down very hard and the wind is blowing
video8336.wav,a chorus is singing a chant in unison in a large open space
video8338.wav,a man is speaking while another person is breathing in the background
video8339.wav,music is being played in the background while a man is singing
video834.wav,a woman is speaking and a goat is bleating in the background
video8340.wav,a woman is speaking while music is playing in the background
video8341.wav,a woman is speaking while birds are chirping in the background
video8342.wav,music is being played in the background while a person sings in the foreground
video8343.wav,a metallic object is being dragged across a hard surface
video8344.wav,a man is speaking while cars are driving by in the background
video8345.wav,a group of people are talking and laughing while music plays in the background
video8346.wav,a man is giving a speech with his voice
video8347.wav,a man is giving a speech with his voice
video8348.wav,a man is speaking and a child is shouting
video8349.wav,a man is speaking while music plays in the background
video835.wav,a man is giving a speech with his voice
video8350.wav,a man is giving a speech while he is speaking
video8351.wav,a man is speaking while music is playing in the background
video8352.wav,a man is speaking while dishes are being clanged together
video8353.wav,a man is speaking while a door opens and closes
video8354.wav,a man is speaking while a motor is running in the background
video8355.wav,a woman is giving a speech while a female is speaking
video8356.wav,a man is speaking while a gun is fired and a helicopter is flying overhead
video8357.wav,a man is speaking over an intercom in the background
video8358.wav,a man is giving a speech and a crowd cheers
video8359.wav,music is playing and a drum beat is being played
video836.wav,a man is speaking while music is playing in the background
video8360.wav,a man is speaking while music is playing in the background
video8361.wav,a woman is giving a speech about something
video8362.wav,a woman is speaking while music is playing in the background
video8364.wav,a woman is speaking while food is sizzling in the background
video8365.wav,a group of people are talking in the background
video8367.wav,a man is speaking and then another person is laughing
video8368.wav,music is playing and a man is singing
video837.wav,a man is singing a song while a band is playing
video8370.wav,a man is speaking while he is talking in the background
video8371.wav,a man is speaking while a dog is barking in the background
video8372.wav,a group of people are talking and laughing while music plays in the background
video8373.wav,a man is speaking while music is playing in the background
video8374.wav,a person is playing a song with a guitar
video8375.wav,a piece of music is being played in a large open area
video8376.wav,a man is speaking and then a woman is giving a speech
video8378.wav,people are talking in the background as cars drive by
video838.wav,a dog is barking and a person is walking on a hard surface
video8380.wav,a woman is giving a speech and then she is speaking
video8381.wav,a synthesizer is playing a song with a soft music in the background
video8383.wav,a woman is speaking while music plays in the background
video8384.wav,a man is speaking and then another person is talking
video8386.wav,a man is giving a speech with his voice
video8387.wav,a horse is running on a hard surface while people are talking and birds are chirping in the background
video8388.wav,a man is giving a speech and he is speaking
video839.wav,a person is walking on a hard surface at a steady pace
video8390.wav,a woman is speaking while a child is talking in the background
video8391.wav,a woman is speaking while music plays in the background
video8392.wav,a piano is playing a song with a person in the background
video8393.wav,a woman is speaking while music is playing in the background
video8394.wav,a man is singing a song and then another person sings alone
video8395.wav,someone is writing on a piece of paper with a pencil
video8396.wav,a woman is speaking and then a baby is laughing
video8397.wav,a child is speaking and a baby is crying
video8398.wav,music is playing and a person is singing in the background
video8399.wav,a woman is speaking while a baby is crying in the background
video84.wav,music is playing and a woman is singing in the background
video840.wav,a man is speaking and then a door is opened and closed with music playing in the background
video8401.wav,a person is singing a song in a large open space
video8402.wav,a person is playing a guitar with a musical instrument
video8403.wav,a man is speaking and a crowd is cheering
video8404.wav,a woman is speaking while music plays in the background
video8405.wav,a man is speaking while a metal object is being dragged across another hard surface
video8406.wav,a man is speaking while music is playing in the background
video8407.wav,a woman is speaking and a child is talking in the background
video8408.wav,a man is speaking while music plays in the background
video8409.wav,a person is singing a song with a musical instrument
video841.wav,a man is giving a speech with his voice
video8410.wav,a man is speaking and typing on a keyboard
video8411.wav,a man is speaking while another person is breathing in the background
video8412.wav,a man is giving a speech with his voice
video8413.wav,a woman is speaking and then a man is talking
video8414.wav,a man is giving a speech with a lot of people
video8416.wav,a group of people are singing and laughing while music plays in the background
video8417.wav,a large group of people are singing and chanting
video8418.wav,a man is speaking while music plays in the background
video8419.wav,a person is snoring while playing a musical instrument
video842.wav,a woman is speaking and a child is talking to each other while music plays in the background
video8420.wav,a man is speaking while cars are driving in the background
video8421.wav,a woman is speaking while music is playing in the background
video8422.wav,a woman is giving a speech over a tannoy system
video8423.wav,a woman is speaking while music plays in the background
video8424.wav,a woman is speaking over a tannoy system in the background
video8426.wav,a piano is playing a song with a soft melody
video8427.wav,a child is laughing and talking while music plays in the background
video8428.wav,a synthesizer is playing a song with no other music
video8429.wav,a man is speaking while a motor is running
video843.wav,a machine is running and a bird is chirping in the background
video8430.wav,a man is speaking and then a door is opened and closed
video8431.wav,a car accelerates and revs its tires as people talk in the background
video8432.wav,a woman is singing a song and a child sings in the background
video8433.wav,a man is giving a speech and he is speaking
video8434.wav,a man is speaking while a machine is running in the background
video8435.wav,a man is speaking while music is playing in the background
video8436.wav,a man is speaking and then a gun is fired
video8437.wav,a person is singing a song with some music in the background
video8438.wav,a man is speaking and then a woman is laughing
video8439.wav,a woman is speaking and a child is singing in the background
video844.wav,a woman is speaking and a child is talking in the background
video8440.wav,a group of people are shouting and cheering while a crowd cheers
video8441.wav,a person is singing a song with drums in the background
video8442.wav,a man is speaking and a person is singing in the background
video8443.wav,a man is speaking and a crowd is cheering
video8444.wav,a woman is speaking over an intercom in the background
video8445.wav,a man is giving a speech with a crowd of people
video8446.wav,a person is rapping a song with a chorus of music
video8447.wav,a woman is singing a song while a child sings in the background
video8448.wav,a man is speaking and he is breathing
video8449.wav,a group of people are singing while music plays in the background
video845.wav,a woman is giving a speech over a tannoy system
video8450.wav,a man is speaking while cars are driving by in the background
video8451.wav,a group of people are shouting and cheering while music plays in the background
video8452.wav,a person is walking on a hard surface while talking in the background
video8453.wav,a man is speaking with a radio in the background
video8454.wav,a woman is giving a speech while a child is speaking
video8455.wav,a man is speaking and then a car revs its engine
video8456.wav,a man is giving a speech with his voice
video8457.wav,a man is speaking while music is playing in the background
video8458.wav,a crowd of people are cheering and clapping
video8459.wav,someone is playing with a musical instrument while a bird is chirping in the background
video8460.wav,a man is speaking while music is playing in the background
video8462.wav,a man is speaking and someone is typing on a keyboard
video8463.wav,a person is playing a piece of music
video8464.wav,a man is giving a speech with a crowd of people
video8465.wav,a crowd of people chant and whistle in the distance
video8466.wav,a person is playing a musical instrument while birds are chirping in the background
video8468.wav,a man is speaking and then another person is talking
video8469.wav,a person is whispering quietly in the background
video847.wav,music is playing and a man is singing
video8470.wav,a group of people are talking and laughing with each other
video8471.wav,a woman is giving a speech with a beep
video8472.wav,a man is speaking while he is talking in the background
video8473.wav,music is playing and a woman is speaking in the background
video8474.wav,a chorus is singing a song in a large open space
video8475.wav,music is playing and a woman is speaking in the background
video8476.wav,a group of people are talking and cheering while a crowd cheers
video8477.wav,a machine is running at a constant speed and volume
video8478.wav,a baby is laughing and a man is speaking
video8479.wav,a woman is giving a speech while a child is speaking
video848.wav,a group of people are singing together in a choir
video8481.wav,a woman is giving a speech over a loud speaker
video8482.wav,a man is speaking while a crowd of people are cheering
video8483.wav,a woman is speaking over an intercom in the background
video8484.wav,a woman is speaking while birds are chirping in the background
video8485.wav,a person is singing a song with a nice music in the background
video8486.wav,a man is speaking and then he is shouting
video8487.wav,a crowd of people are cheering and yelling while music plays in the background
video8488.wav,a woman is giving a speech over a tannoy system
video8489.wav,a man is speaking while he is talking in the background
video849.wav,a man is giving a speech with his voice
video8490.wav,a man is singing a song with a music playing in the background
video8491.wav,a man is speaking and a child is shouting
video8492.wav,a man is speaking while music is playing in the background
video8493.wav,a group of people are laughing and talking in the background
video8494.wav,a woman is speaking while music plays in the background
video8495.wav,a woman is giving a speech and then a man is speaking
video8496.wav,a woman is speaking while music is playing in the background
video8497.wav,a man speaks and then a car door opens and closes
video8498.wav,a man is giving a speech with his voice
video8499.wav,a man is speaking while a dog barks in the background
video85.wav,a man is speaking while he is sweeping the floor
video8500.wav,a large crowd of people are cheering and clapping
video8501.wav,a man is speaking while music is playing in the background
video8502.wav,a group of people are shouting and cheering in a crowd
video8503.wav,a person is writing on a piece of paper with a marker
video8504.wav,a person is playing a drum while a woman is singing
video8505.wav,a man is giving a speech with his voice
video8506.wav,a man is giving a speech with his voice
video8508.wav,a woman is speaking while music is playing in the background
video8509.wav,a person is playing a song with a drum beat
video851.wav,a woman is speaking and a bell is ringing
video8510.wav,a man is speaking and then a car door is opened and closed
video8511.wav,a woman is speaking while dishes are being placed on a table
video8512.wav,a man is giving a speech while he is speaking
video8513.wav,a group of people are laughing and talking to each other
video8514.wav,a person is playing a song with a musical instrument
video8516.wav,a man is singing a song and then a woman laughs
video8517.wav,a man is speaking while a radio is playing in the background
video8518.wav,a person is singing a song while a man sings in the background
video8519.wav,a woman is giving a speech while music plays in the background
video852.wav,a man is speaking and then a woman is giving a speech
video8520.wav,a man is speaking while music is playing in the background
video8522.wav,a man is speaking and then a child laughs
video8524.wav,a person is playing a song with a drum beat
video8525.wav,a large group of people chant together in unison
video8526.wav,a man is speaking while a car is driving by and people are screaming in the background
video8528.wav,a woman is speaking and a child is talking in the background
video8529.wav,a man is speaking and a horn is blowing in the background
video853.wav,a man is speaking and typing on a computer keyboard
video8530.wav,an orchestra is playing a song in the background
video8531.wav,a woman is speaking while music plays in the background
video8532.wav,a man is speaking while a dog barks in the background
video8533.wav,a person is singing a song with some music in the background
video8534.wav,a man is speaking and then a gun is fired
video8535.wav,music is playing and a drum beat is being played
video8536.wav,a man is speaking while music plays in the background
video8537.wav,a man is speaking and a crowd is cheering
video8538.wav,music is playing in the background while a person is walking
video8539.wav,a man is speaking while music plays in the background
video854.wav,a woman is speaking while food is sizzling in the frying pan
video8540.wav,a man is speaking to another person while a large group of people are talking in the background
video8541.wav,a machine is running while a person is walking on a hard surface
video8542.wav,a man is giving a speech with his voice
video8543.wav,a person is singing a song with a piano playing in the background
video8544.wav,a man is speaking and a child is talking in the background
video8545.wav,music is playing and a piano is being played
video8546.wav,a vacuum cleaner is started and then turned off
video8547.wav,a person is walking on a hard surface and then a car passes by
video8548.wav,a person is singing a song with a guitar playing in the background
video8549.wav,a woman is speaking and breathing in the background
video855.wav,a man is speaking and then a piano is being played in the background
video8550.wav,a baby is babbling and cooing while a person is breathing in the background
video8551.wav,a man is speaking while a radio is playing in the background
video8552.wav,a man is speaking while a radio is playing in the background
video8553.wav,a person is playing a stringed instrument with some music in the background
video8554.wav,a woman is speaking over an intercom in the background
video8555.wav,a man is speaking while music plays in the background
video8556.wav,a drum beat is being played with drums and people talking in the background
video8558.wav,a man is speaking while a bird is chirping in the background
video856.wav,a woman is giving a speech over a tannoy system
video8560.wav,cars are driving by on a busy highway
video8561.wav,a group of people are talking and laughing while music plays in the background
video8562.wav,a woman is giving a speech and then a female voice says something
video8563.wav,a man is speaking while a motor is running in the background
video8564.wav,a man is speaking while a machine is running in the background
video8565.wav,a man is speaking and then a baby laughs
video8566.wav,a man is speaking while dishes are being placed on a table
video8567.wav,a man is speaking and a sound effect is being played
video8569.wav,a man is giving a speech with his voice
video857.wav,a woman is speaking and then a glass is broken
video8570.wav,a group of dogs are barking and a man is speaking
video8571.wav,a man is speaking while a siren is blaring in the background
video8572.wav,a man is speaking while a spray bottle is being sprayed
video8573.wav,a person is playing a song with a stringed instrument
video8574.wav,a woman is speaking and a child is talking in the background
video8575.wav,a woman is giving a speech with his voice
video8576.wav,a woman speaks and then a door opens and closes
video8577.wav,a man is speaking and then a woman is talking
video8578.wav,a man is speaking and typing on a computer keyboard
video858.wav,a person is breathing heavily in the distance and then they walk away
video8580.wav,a woman is giving a speech over a tannoy system
video8581.wav,a man is speaking while music plays in the background
video8583.wav,a man is speaking while a drum is being struck
video8584.wav,a large group of people chant together in unison
video8585.wav,a man is speaking and then he is breathing
video8586.wav,a man is giving a speech with his voice
video8587.wav,a man is speaking while another woman is talking in the background
video8588.wav,a group of people are laughing and talking in the background
video8589.wav,a person is singing a song in the background
video859.wav,music is playing and children are talking in the background
video8590.wav,a man is speaking and a radio is playing
video8591.wav,a man is speaking and then a woman is talking
video8592.wav,a man is speaking while cars are honking in the background
video8595.wav,a man is speaking while a motor is running
video8596.wav,a man is speaking while he is talking in the background
video8597.wav,a man is giving a speech with his voice
video8598.wav,a woman is speaking and a child is talking in the background
video8599.wav,a man is speaking while a video game is being played in the background
video86.wav,music is playing and a person is singing
video860.wav,a woman is speaking over a tannoy system while music plays in the background
video8600.wav,a man is giving a speech with his voice
video8601.wav,a man is speaking while he is talking in the background
video8603.wav,a person is singing a song with a nice music
video8604.wav,a group of people are talking and laughing with each other
video8605.wav,music is playing and a man is singing
video8607.wav,a man is speaking while a motor is running
video8608.wav,a group of people are shouting and cheering
video8609.wav,a woman is speaking while a vehicle is passing by
video861.wav,a person is playing a song on a piano
video8610.wav,a basketball is bouncing on a court and people are talking in the background
video8612.wav,a person is playing a song with a musical instrument
video8613.wav,a group of people are talking and cheering while music plays in the background
video8614.wav,children are playing on a playground and talking in the background
video8615.wav,a man is giving a speech and he is speaking
video8617.wav,a man is speaking while a crowd of people are talking in the background
video8618.wav,someone is blowing bubbles into a container of water
video8619.wav,a person is playing a song with a musical instrument
video862.wav,a man is speaking and typing on a computer keyboard
video8621.wav,music is being played in the background while a person is playing a song
video8622.wav,a crowd of people are talking and laughing loudly
video8623.wav,a man is speaking and a cat is meowing
video8624.wav,a man is speaking and then a woman laughs
video8625.wav,a man is speaking while music is playing in the background
video8626.wav,a woman is speaking while music is playing in the background
video8628.wav,a man is speaking and then a baby is laughing
video8629.wav,a man is speaking and a woman is singing
video863.wav,a woman is giving a speech while a child is speaking
video8630.wav,a group of people are talking to each other while music plays in the background
video8631.wav,a man is giving a speech with his voice
video8632.wav,a man is speaking while a drum is being struck
video8633.wav,a woman is speaking over a tannoy system in the background
video8635.wav,a woman is giving a speech with her voice
video8637.wav,music is playing and a woman is speaking while birds are chirping in the background
video8638.wav,music is playing and a woman is singing
video8639.wav,a woman is speaking over a television in the background
video864.wav,a woman is speaking while music is playing in the background
video8640.wav,a person is playing a musical instrument in the background
video8641.wav,a man is speaking and a crowd is cheering
video8642.wav,a group of people are singing and music is playing
video8643.wav,a man is speaking while water is running in the background
video8644.wav,a man is giving a speech with his voice
video8645.wav,a person is playing a song with a stringed instrument
video8646.wav,a man is speaking while dishes are being moved around in the background
video8647.wav,a woman is speaking and then a man coughs
video8648.wav,a woman is speaking while another person is breathing in the background
video8649.wav,a person is playing a song with a drum beat
video865.wav,a chorus of people chant together in unison in a large open space
video8650.wav,a man is giving a speech with his voice
video8651.wav,a man is speaking while music is playing in the background
video8652.wav,a man is speaking while music is playing in the background
video8653.wav,a car drives down the road while the wind is blowing
video8654.wav,a woman is speaking while music is playing in the background
video8655.wav,a person is playing a video game with a shovel to make a sound effects
video8656.wav,a woman is speaking while music plays in the background
video8657.wav,a car is driving on the road and a motorcycle is revving
video8658.wav,a man is speaking over an intercom while a radio is playing in the background
video8659.wav,a man is speaking and then he turns the page over and over
video8660.wav,a man is giving a speech while a crowd of people are talking
video8661.wav,a man is speaking while music is playing in the background
video8663.wav,a man is speaking and then another person laughs
video8664.wav,a man is giving a speech while he is speaking
video8665.wav,a group of people are talking while music plays in the background
video8666.wav,a man is speaking while a radio is playing in the background
video8667.wav,music is being played in the background while a person is playing a song
video8668.wav,music is playing in the background and a piano is being played
video8669.wav,a woman is speaking while music is playing in the background
video867.wav,a man is speaking while music is playing in the background
video8670.wav,a man is speaking while music is playing in the background
video8672.wav,a dog is barking and a person is walking on a hard surface
video8673.wav,a man is speaking while a woman is talking in the background
video8675.wav,a man is speaking while music is playing in the background
video8676.wav,a child is speaking to another woman while a baby cries in the background
video8677.wav,a woman is speaking and a child is singing
video8678.wav,a person is playing a song with a musical instrument
video8679.wav,a zipper is being opened and closed over and over again
video868.wav,a person is playing a guitar with a stringed instrument
video8680.wav,a man is speaking while music is playing in the background
video8681.wav,someone is playing a musical instrument with a bell ringing in the background
video8682.wav,a man is giving a speech with his voice
video8683.wav,a woman is speaking while music plays in the background
video8684.wav,a man is speaking and then he turns the page over and over
video8685.wav,a man is speaking while a musical instrument is playing
video8686.wav,a man is speaking and then he is talking
video8688.wav,pages of a book are being turned on and off
video8689.wav,music is playing and a child is speaking
video8690.wav,a man is speaking while music is playing in the background
video8692.wav,music is playing in the background and a piano is being played
video8693.wav,someone is playing a musical instrument with a shovel to play music
video8694.wav,a person is playing a guitar with a drum
video8695.wav,a man is giving a speech with his voice
video8696.wav,a group of people are talking while a dog barks in the background
video8697.wav,a man is singing a song with a chorus of music in the background
video8698.wav,a man is speaking and a baby is crying in the background
video8699.wav,a group of people are talking and laughing while music plays in the background
video870.wav,a person is playing a song with a drum
video8700.wav,a musical instrument is playing a song with different pitches
video8701.wav,a woman is speaking while music is playing in the background
video8703.wav,a man is speaking and then he turns the page over and over again
video8704.wav,a man is talking and laughing while another person is speaking in the background
video8705.wav,a man is speaking while he is breathing in the background
video8706.wav,music is playing and a man is speaking
video8707.wav,a woman is speaking and a child is talking in the background
video8708.wav,music is playing and a woman is singing in the background
video871.wav,a man is speaking while he is breathing in the background
video8710.wav,a man is speaking while music plays in the background
video8711.wav,a man is speaking and then another person is talking in the background
video8712.wav,a woman is speaking while music is playing in the background
video8714.wav,a man is speaking while cars drive by in the background
video8715.wav,a man is speaking and then a basketball is bounced on the floor
video8716.wav,a man is singing a song with a drum beat
video8717.wav,a man is giving a speech and he is speaking
video8718.wav,a man is giving a speech with his voice
video8719.wav,a man is giving a speech with his voice
video872.wav,a person is playing a song with a musical instrument
video8720.wav,a large group of people are singing and cheering while music is playing
video8721.wav,a man is speaking while music is playing in the background
video8723.wav,a woman is speaking while music plays in the background
video8724.wav,a man is speaking while a crowd of people are talking in the background
video8725.wav,a group of people are talking to each other while music is playing
video8727.wav,a man is giving a speech with his voice
video8728.wav,a man is giving a speech with his voice
video8729.wav,a woman is speaking over a tannoy system in the background
video873.wav,a woman is singing a song with a tambourine and a child sings in the background
video8730.wav,a group of people are shouting and yelling while music plays in the background
video8732.wav,a man is speaking and he is breathing in the background
video8733.wav,a woman is giving a speech while a child is speaking in the background
video8735.wav,a man is speaking and then he is talking
video8736.wav,a man is speaking while birds are chirping in the background
video8738.wav,a man is speaking while music plays in the background
video8739.wav,a person is playing a song with a drum beat
video874.wav,someone is flipping through the pages of a book
video8740.wav,a group of men are speaking to each other
video8742.wav,a man is giving a speech with his voice
video8743.wav,a man is speaking while music is playing in the background
video8744.wav,a man is giving a speech with his voice
video8745.wav,a group of people are laughing and talking while music plays in the background
video8746.wav,a man is giving a speech with his voice
video8747.wav,a woman is giving a speech over and over
video8749.wav,a group of people are talking to each other while music plays in the background
video875.wav,a man is speaking while another woman is talking in the background
video8750.wav,a man is speaking and then a woman is talking
video8751.wav,a person is playing a stringed instrument in the background
video8752.wav,a woman is speaking and a bell is ringing
video8753.wav,a woman is speaking and then a door is opened and closed
video8754.wav,music is playing and people are cheering in the background
video8755.wav,a man is singing a song with a chorus of music
video8756.wav,a woman is speaking and a child is talking in the background
video8757.wav,a woman is giving a speech while a crowd cheers
video8758.wav,a man is giving a speech while others are talking in the background
video8759.wav,a woman is speaking over a tannoy system while music plays in the background
video876.wav,a man is speaking while music is playing in the background
video8760.wav,a woman is speaking and then a child is saying something
video8761.wav,a man is speaking and then a musical instrument is being played
video8762.wav,a woman is speaking while music plays in the background
video8763.wav,a crowd of people are cheering and yelling loudly
video8765.wav,a metal object is being dragged across a hard surface
video8766.wav,a person is playing a song with a musical instrument
video8767.wav,a woman is speaking while music is playing in the background
video8768.wav,an orchestra is playing a song in the background
video8769.wav,a man is speaking while music plays in the background
video8770.wav,music is playing and a person is singing
video8771.wav,a man is singing while music is playing in the background
video8772.wav,a man is speaking while music plays in the background
video8773.wav,a woman is speaking while music plays in the background
video8774.wav,a man is speaking and he turns the pages of a book
video8775.wav,a man is giving a speech with his voice
video8776.wav,a woman is giving a speech while a child is speaking
video8777.wav,a man is giving a speech with his voice
video8778.wav,a man is speaking and then he turns it off
video8779.wav,a man is speaking and then a woman is talking
video878.wav,a man is speaking and then a drum beat is being played
video8780.wav,a loud whooshing occurs and is followed by a low hum
video8781.wav,a man is speaking while music is playing in the background
video8782.wav,a man is speaking while music plays in the background
video8783.wav,a woman is speaking while music is playing in the background
video8784.wav,a woman is giving a speech
video8785.wav,music is playing and a song is being played
video8786.wav,a woman is speaking while music plays in the background
video8787.wav,a man is giving a speech with his voice
video8788.wav,a man is speaking and then a gun is fired
video8789.wav,a woman is giving a speech with a lot of people
video879.wav,a man is singing a song and then another person sings alone
video8791.wav,a man is speaking while another woman is talking in the background
video8792.wav,a woman is giving a speech while a crowd of people are laughing and talking
video8793.wav,a man is speaking and then he is talking
video8794.wav,a man is giving a speech with his voice
video8795.wav,a man is giving a speech with a crowd of people
video8796.wav,a man is speaking while music is playing in the background
video8797.wav,a man is speaking and then he turns it off
video8798.wav,a machine is running and a metal object is striking another hard surface in the background
video8799.wav,a woman is speaking and a child is singing
video88.wav,a woman is speaking over a tannoy system in the background
video880.wav,music is playing and a song is being played
video8801.wav,a man is speaking and then a woman is talking
video8802.wav,people are talking and laughing in the background while a man is speaking
video8803.wav,a man is speaking and then he turns the radio off
video8804.wav,a man is speaking and then he is talking
video8807.wav,a woman is giving a speech while music plays in the background
video8808.wav,a man is speaking and then a gun is fired
video8809.wav,a man is speaking while music plays in the background
video8810.wav,a person is singing a song in the background
video8811.wav,a woman is speaking while music is playing in the background
video8812.wav,a man is singing a song and then another person sings alone
video8813.wav,a man is giving a speech with his voice
video8814.wav,music is playing and a woman is singing
video8815.wav,a child is speaking while music plays in the background
video8816.wav,a man is speaking and then a door is opened and closed
video8817.wav,a man is speaking while another person is talking in the background
video8818.wav,a person is singing a song with a musical instrument in the background
video882.wav,a man is speaking and then a machine gun is fired
video8820.wav,a man is speaking and then a jackhammer is revved up and then starts again
video8821.wav,a man is speaking while another woman is talking in the background
video8822.wav,a man is giving a speech with his voice
video8823.wav,a crowd of people are cheering and yelling
video8824.wav,a woman is giving a speech while others are talking in the background
video8825.wav,a person is playing a song with a musical instrument
video8826.wav,a woman is giving a speech with a female voice speaking
video8827.wav,a woman is speaking while birds are chirping in the background
video8828.wav,a man is speaking and then he turns it off
video8829.wav,a man is giving a speech with his voice
video8830.wav,a man is giving a speech with his voice
video8831.wav,a man is speaking while another person is talking in the background
video8832.wav,a person is knocking on a door and then walking again
video8833.wav,a man is singing a song while music is playing in the background
video8834.wav,a man is speaking while dishes are being stacked together
video8835.wav,a woman is speaking over an intercom to a child
video8837.wav,a child is speaking while music plays in the background
video8838.wav,a man is speaking over a tannoy system in the background
video8839.wav,a person is singing a song with a musical instrument
video884.wav,a person is singing a song in a large room
video8840.wav,a song is being played on a piano and a woman sings in the background
video8841.wav,a man is yelling and then a loud explosion occurs
video8842.wav,a man is speaking and then a child is talking
video8843.wav,someone is knocking on a door and then walking again
video8844.wav,a woman is speaking and a child is talking in the background
video8845.wav,music is playing and a man is singing
video8846.wav,a man is speaking while music is playing in the background
video8847.wav,music is playing and a man is singing
video8848.wav,a group of people are talking and laughing while music plays in the background
video8849.wav,music is being played in a science fiction movie
video8850.wav,a man is speaking and then another person laughs
video8851.wav,a musical instrument is being played with drums and other instruments
video8852.wav,a man is speaking while another person is breathing in the background
video8853.wav,a woman is speaking while dishes are being washed
video8854.wav,a man is speaking and typing on a keyboard
video8855.wav,a woman is speaking while a radio is playing in the background
video8856.wav,a man is speaking and then another person is shouting
video8857.wav,a person is playing a guitar with a musical instrument
video8858.wav,a woman is giving a speech while a child is speaking in the background
video8859.wav,music is playing and a crowd is cheering
video8860.wav,a man is giving a speech and he is speaking
video8861.wav,a man is speaking while another person is singing in the background
video8862.wav,a woman is giving a speech with her throat
video8863.wav,a baby is crying and a woman is speaking in the background
video8864.wav,a man is giving a speech with his voice
video8865.wav,a man is speaking while dishes are being moved around
video8866.wav,a woman is speaking and then another man is talking
video8868.wav,a woman is speaking and he is talking about something
video8869.wav,a woman is speaking and then coins are being dropped on the table
video887.wav,a woman is speaking while music plays in the background
video8870.wav,a man is giving a speech with his voice
video8871.wav,a race car is revving its tires as it speeds down the track
video8873.wav,a woman is speaking while music is playing in the background
video8874.wav,a woman is speaking over an intercom in the background
video8875.wav,music is playing in the background as a car drives by
video8876.wav,a person is playing with a shovel to make a lot of noise
video8877.wav,a man is speaking while a bell is ringing in the background
video8878.wav,a man is speaking while a gun is being fired
video8879.wav,a man is speaking while music is playing in the background
video888.wav,a woman is speaking while music plays in the background
video8880.wav,a man is speaking while another woman is talking in the background
video8881.wav,a man is speaking while a video game is being played in the background
video8882.wav,a man is shouting while a car is racing by and people are cheering
video8883.wav,a woman is giving a speech about something
video8884.wav,a man is speaking while a crowd of people are talking in the background
video8885.wav,a woman is giving a speech over a tannoy system
video8886.wav,a man is speaking while music is playing in the background
video8887.wav,music is playing and a man is singing
video8888.wav,a man is speaking while music plays in the background
video8889.wav,a man is speaking while music is playing in the background
video889.wav,a man is speaking and then a gun is fired
video8890.wav,a woman is speaking while music is playing in the background
video8891.wav,music is playing and a person is singing in the background
video8892.wav,a man is singing a song while a person is speaking
video8895.wav,a person is singing a song with a tambourine and a woman sings in the background
video8896.wav,music is playing and a child is speaking
video8897.wav,a woman is speaking and then a child speaks
video8898.wav,a person is walking on a hard surface and then a dog is barking
video8899.wav,a woman is speaking over a tannoy system in the background
video89.wav,a man is speaking and a dog is barking
video890.wav,music is playing and a person is singing
video8900.wav,a woman is speaking over an intercom to a group of people
video8901.wav,a man is speaking while music plays in the background
video8902.wav,a man is speaking and then a door opens and closes
video8904.wav,a woman is speaking over a tannoy system while music plays in the background
video8905.wav,a man is giving a speech with his voice
video8906.wav,a man is giving a speech with his voice
video8907.wav,a man is giving a speech with his voice
video8908.wav,a man is giving a speech with his voice
video8909.wav,a person is playing a song with a musical instrument
video891.wav,a man is speaking while a video game is being played
video8910.wav,a man is speaking while water is running in the background
video8911.wav,a person is snoring while a man is speaking in the background
video8912.wav,a woman is speaking over an intercom in a large room
video8913.wav,a man is singing and then a child sings
video8914.wav,a man is rapping while music is playing in the background
video8916.wav,a man is speaking while music is playing in the background
video8917.wav,a man is giving a speech with a lot of people
video8918.wav,a woman is speaking and then a phone rings
video892.wav,a man is speaking and then a woman is giving a speech
video8920.wav,a baby is crying and a man is speaking
video8921.wav,a man is giving a speech and he is speaking
video8922.wav,a man is speaking and then another person laughs
video8923.wav,music is playing and a person is singing in the background
video8924.wav,a man is speaking and then he turns the page over and over
video8925.wav,a crowd of people are cheering and chanting in a large hall
video8926.wav,a person is playing a song with a guitar
video8927.wav,a man is giving a speech with his voice
video8928.wav,a person is playing a song with a chorus of music
video8929.wav,a man is giving a speech and a crowd cheers
video8931.wav,a man is speaking while a pig is oinking in the background
video8932.wav,a group of people are talking and clapping
video8934.wav,a radio is playing with a lot of music
